c_star,candidate_token,clean_count,delta_g,delta_g_ref_minus_src_prefix,delta_g_ref_minus_src_utt,drop_edge_runs_for_g,edge_runs_dropped,fetch_index,g_domain_valid,g_ref,g_ref_status,g_src_prefix_mean,g_src_status,g_src_utt,pair_id,prompt_ref_len_sec,prompt_speech_ratio,ref_item_name,ref_len_valid,ref_spk,same_speaker_reference,same_speaker_target,same_text_reference,same_text_target,speech_ratio_valid,split,src_item_name,src_spk,support_count,support_domain_valid,support_fraction,support_seed_count,tgt_item_name,tgt_spk,zbar_sp_star
-0.7615939378738403,63,8.0,0.4904146194458008,0.7833415865898132,0.4904146194458008,3,6.0,15,1,1.3862943649291992,ok,0.602952778339386,ok,0.8958797454833984,7,3.0,1.0,asi_train_arctic_a0009,1,asi,1,0,0,1,1,train,asi_train_arctic_a0016,asi,2.0,1.0,0.0625,8.0,bdl_train_arctic_a0016,bdl,0.0
-0.4449363350868225,57,0.0,0.40546512603759766,0.5652757287025452,0.40546512603759766,1,2.0,16,0,1.0986123085021973,ok,0.5333365797996521,ok,0.6931471824645996,0,3.3399999141693115,1.0,bdl_train_arctic_a0010,1,bdl,1,0,0,1,1,train,bdl_train_arctic_a0009,bdl,27.0,1.0,0.931034505367279,29.0,slt_train_arctic_a0009,slt,0.0
-0.4449363350868225,57,0.0,0.40546512603759766,0.5652757287025452,0.40546512603759766,3,6.0,16,0,1.0986123085021973,ok,0.5333365797996521,ok,0.6931471824645996,0,3.3399999141693115,1.0,bdl_train_arctic_a0010,1,bdl,1,0,0,1,1,train,bdl_train_arctic_a0009,bdl,23.0,1.0,0.7931034564971924,29.0,slt_train_arctic_a0009,slt,0.0
-0.039471209049224854,71,5.0,0.0,0.1598106026649475,0.0,1,2.0,16,1,0.6931471824645996,ok,0.5333365797996521,ok,0.6931471824645996,0,3.0199999809265137,1.0,bdl_train_arctic_a0010,1,bdl,1,0,0,1,1,train,bdl_train_arctic_a0009,bdl,3.0,1.0,0.1111111119389534,5.0,slt_train_arctic_a0009,slt,0.0
-0.039471209049224854,71,5.0,0.0,0.1598106026649475,0.0,3,0.0,16,1,0.6931471824645996,ok,0.5333365797996521,ok,0.6931471824645996,0,3.0199999809265137,1.0,bdl_train_arctic_a0010,1,bdl,1,0,0,1,1,train,bdl_train_arctic_a0009,bdl,5.0,1.0,0.18518517911434174,5.0,slt_train_arctic_a0009,slt,0.0
-0.9353509545326233,72,2.0,0.8958797454833984,1.055690348148346,0.8958797454833984,1,0.0,16,1,1.589026927947998,ok,0.5333365797996521,ok,0.6931471824645996,0,3.240000009536743,1.0,bdl_train_arctic_a0010,1,bdl,1,0,0,1,1,train,bdl_train_arctic_a0009,bdl,2.0,1.0,0.0714285746216774,2.0,slt_train_arctic_a0009,slt,0.0
-0.9353509545326233,72,2.0,0.8958797454833984,1.055690348148346,0.8958797454833984,3,0.0,16,1,1.589026927947998,ok,0.5333365797996521,ok,0.6931471824645996,0,3.240000009536743,1.0,bdl_train_arctic_a0010,1,bdl,1,0,0,1,1,train,bdl_train_arctic_a0009,bdl,2.0,1.0,0.0714285746216774,2.0,slt_train_arctic_a0009,slt,0.0
-0.7915099263191223,63,10.0,0.7520387172698975,0.911849319934845,0.7520387172698975,1,2.0,16,1,1.445185899734497,ok,0.5333365797996521,ok,0.6931471824645996,0,3.059999942779541,1.0,bdl_train_arctic_a0010,1,bdl,1,0,0,1,1,train,bdl_train_arctic_a0009,bdl,8.0,1.0,0.27586206793785095,10.0,slt_train_arctic_a0009,slt,0.0
-1.2819244861602783,63,10.0,1.2424533367156982,1.4022639393806458,1.2424533367156982,3,6.0,16,1,1.9356005191802979,ok,0.5333365797996521,ok,0.6931471824645996,0,3.059999942779541,1.0,bdl_train_arctic_a0010,1,bdl,1,0,0,1,1,train,bdl_train_arctic_a0009,bdl,4.0,1.0,0.13793103396892548,10.0,slt_train_arctic_a0009,slt,0.0
-0.6727361679077148,57,0.0,-0.20273256301879883,0.38913941383361816,-0.20273256301879883,1,2.0,17,0,0.8958797454833984,ok,0.5067403316497803,ok,1.0986123085021973,1,3.2200000286102295,1.0,bdl_train_arctic_a0009,1,bdl,1,0,0,1,1,train,bdl_train_arctic_a0010,bdl,28.0,1.0,0.9333333373069763,30.0,slt_train_arctic_a0010,slt,0.0
