abar_sp_star,c_star,candidate_token,clean_count,delta_g,delta_g_ref_minus_src_prefix,delta_g_ref_minus_src_utt,drop_edge_runs_for_g,edge_runs_dropped,error,fetch_index,g_domain_valid,g_ref,g_ref_status,g_src_prefix_mean,g_src_status,g_src_utt,pair_id,prompt_ref_len_sec,prompt_speech_ratio,ref_item_name,ref_len_valid,ref_spk,same_speaker_reference,same_speaker_target,same_text_reference,same_text_target,sample_id,speech_ratio_valid,split,src_id,src_item_name,src_spk,support_count,support_domain_valid,support_fraction,support_seed_count,tgt_item_name,tgt_spk,zbar_sp_star
1.03861403465271,0.05493056774139404,57,9.0,-0.2231435775756836,0.9836148917675018,-0.2231435775756836,1,2.0,,10,1,1.3862943649291992,ok,0.4026794731616974,ok,1.6094379425048828,2,3.9600000381469727,0.8333333134651184,asi_train_arctic_a0016,1,asi,1,0,0,1,,1,train,,asi_train_arctic_a0019,asi,7.0,1.0,0.21875,9.0,bdl_train_arctic_a0019,bdl,0.9082584381103516
1.0302207469940186,-1.1429773569107056,57,9.0,0.6931471824645996,0.992280125617981,0.6931471824645996,1,2.0,,11,1,1.3862943649291992,ok,0.39401423931121826,ok,0.6931471824645996,3,3.9600000381469727,0.8333333134651184,asi_train_arctic_a0016,1,asi,1,0,0,1,,1,train,,asi_train_arctic_a0020,asi,7.0,1.0,0.21875,9.0,bdl_train_arctic_a0020,bdl,0.0
0.7531796097755432,-0.965302050113678,57,9.0,0.28768205642700195,0.7748109698295593,0.28768205642700195,1,2.0,,12,1,1.3862943649291992,ok,0.6114833950996399,ok,1.0986123085021973,4,3.9600000381469727,0.8333333134651184,asi_train_arctic_a0016,1,asi,1,0,0,1,,1,train,,asi_train_arctic_a0022,asi,7.0,1.0,0.21875,9.0,bdl_train_arctic_a0022,bdl,-0.2231435775756836
0.6827988624572754,-0.4744308590888977,57,9.0,0.28768205642700195,0.6831605434417725,0.28768205642700195,1,2.0,,13,1,1.3862943649291992,ok,0.7031338214874268,ok,1.0986123085021973,5,3.9600000381469727,0.8333333134651184,asi_train_arctic_a0016,1,asi,1,0,0,1,,1,train,,asi_train_arctic_a0023,asi,7.0,1.0,0.21875,9.0,bdl_train_arctic_a0023,bdl,0.0
0.7709245681762695,-1.065651535987854,57,9.0,0.6931471824645996,0.861176609992981,0.6931471824645996,1,2.0,,14,1,1.3862943649291992,ok,0.5251177549362183,ok,0.6931471824645996,6,3.9600000381469727,0.8333333134651184,asi_train_arctic_a0016,1,asi,1,0,0,1,,1,train,,asi_train_arctic_a0024,asi,7.0,1.0,0.21875,9.0,bdl_train_arctic_a0024,bdl,0.0
0.8949307799339294,-0.6554192900657654,57,9.0,0.28768205642700195,0.9396146833896637,0.28768205642700195,1,2.0,,15,1,1.3862943649291992,ok,0.4466796815395355,ok,1.0986123085021973,7,3.9600000381469727,0.8333333134651184,asi_train_arctic_a0016,1,asi,1,0,0,1,,1,train,,asi_train_arctic_a0027,asi,7.0,1.0,0.21875,9.0,bdl_train_arctic_a0027,bdl,0.0
0.4657226800918579,-0.45078641176223755,57,11.0,0.0,0.5409187078475952,0.0,1,2.0,,16,1,1.0986123085021973,ok,0.557693600654602,ok,1.0986123085021973,0,4.039999961853027,0.9356435537338257,bdl_train_arctic_a0017,1,bdl,1,0,0,1,,1,train,,bdl_train_arctic_a0016,bdl,9.0,1.0,0.1875,11.0,slt_train_arctic_a0016,slt,0.0
0.808230996131897,-0.7476488947868347,57,7.0,0.0,0.8355392217636108,0.0,1,2.0,,17,1,1.3862943649291992,ok,0.5507551431655884,ok,1.3862943649291992,1,3.880000114440918,0.9020618796348572,bdl_train_arctic_a0016,1,bdl,1,0,0,1,,1,train,,bdl_train_arctic_a0017,bdl,5.0,1.0,0.13513512909412384,7.0,slt_train_arctic_a0017,slt,0.0
0.7221440076828003,-0.6503937244415283,57,7.0,-0.2231435775756836,0.7787787914276123,-0.2231435775756836,1,2.0,,18,1,1.3862943649291992,ok,0.6075155735015869,ok,1.6094379425048828,2,3.880000114440918,0.9020618796348572,bdl_train_arctic_a0016,1,bdl,1,0,0,1,,1,train,,bdl_train_arctic_a0019,bdl,5.0,1.0,0.13513512909412384,7.0,slt_train_arctic_a0019,slt,0.0
0.8907510042190552,-1.3516370058059692,57,7.0,0.0,0.9124602377414703,0.0,1,2.0,,19,1,1.3862943649291992,ok,0.4738341271877289,ok,1.3862943649291992,3,3.880000114440918,0.9020618796348572,bdl_train_arctic_a0016,1,bdl,1,0,0,1,,1,train,,bdl_train_arctic_a0020,bdl,5.0,1.0,0.13513512909412384,7.0,slt_train_arctic_a0020,slt,-0.6931471824645996
0.6697435975074768,-0.6021004915237427,57,7.0,0.28768205642700195,0.7035695314407349,0.28768205642700195,1,2.0,,20,1,1.3862943649291992,ok,0.6827248334884644,ok,1.0986123085021973,4,3.880000114440918,0.9020618796348572,bdl_train_arctic_a0016,1,bdl,1,0,0,1,,1,train,,bdl_train_arctic_a0022,bdl,5.0,1.0,0.13513512909412384,7.0,slt_train_arctic_a0022,slt,0.0
0.6641847491264343,-0.6776043176651001,57,7.0,0.28768205642700195,0.711098849773407,0.28768205642700195,1,2.0,,21,1,1.3862943649291992,ok,0.6751955151557922,ok,1.0986123085021973,5,3.880000114440918,0.9020618796348572,bdl_train_arctic_a0016,1,bdl,1,0,0,1,,1,train,,bdl_train_arctic_a0023,bdl,5.0,1.0,0.13513512909412384,7.0,slt_train_arctic_a0023,slt,0.0
0.7475607991218567,-1.4127616882324219,57,7.0,0.28768205642700195,0.8265564441680908,0.28768205642700195,1,2.0,,22,1,1.3862943649291992,ok,0.5597379207611084,ok,1.0986123085021973,6,3.880000114440918,0.9020618796348572,bdl_train_arctic_a0016,1,bdl,1,0,0,1,,1,train,,bdl_train_arctic_a0024,bdl,5.0,1.0,0.13513512909412384,7.0,slt_train_arctic_a0024,slt,-0.40546512603759766
0.7149443030357361,-0.9064141511917114,57,7.0,0.0,0.7701650857925415,0.0,1,2.0,,23,1,1.3862943649291992,ok,0.6161292791366577,ok,1.3862943649291992,7,3.880000114440918,0.9020618796348572,bdl_train_arctic_a0016,1,bdl,1,0,0,1,,1,train,,bdl_train_arctic_a0027,bdl,5.0,1.0,0.13513512909412384,7.0,slt_train_arctic_a0027,slt,0.0
0.7324116230010986,-0.5684000849723816,57,6.0,0.40546512603759766,0.6944864690303802,0.40546512603759766,1,2.0,,24,1,1.0986123085021973,ok,0.404125839471817,ok,0.6931471824645996,0,4.039999961853027,0.9257425665855408,slt_train_arctic_a0017,1,slt,1,0,0,1,,1,train,,slt_train_arctic_a0016,slt,4.0,1.0,0.08888889104127884,6.0,bdl_train_arctic_a0016,bdl,0.0
nan,nan,57,0.0,nan,nan,nan,1,0.0,Failed to build paired duration_v3 targets for slt_train_arctic_a0017: continuous aligner requires source frame support for every valid run; missing run ids=[48],,0,nan,sample_fetch_error,nan,sample_fetch_error,nan,1,nan,nan,slt_train_arctic_a0016,0,slt,1,0,0,1,train:25,0,train,slt_train_arctic_a0017,slt_train_arctic_a0017,slt,0.0,0,0.0,0.0,bdl_train_arctic_a0017,bdl,nan
0.723103940486908,-0.02995675802230835,57,5.0,0.0,0.751859575510025,0.0,1,2.0,,26,1,1.0986123085021973,ok,0.34675273299217224,ok,1.0986123085021973,2,3.5799999237060547,0.8603351712226868,slt_train_arctic_a0016,1,slt,1,0,0,1,,1,train,,slt_train_arctic_a0019,slt,3.0,1.0,0.07894736528396606,5.0,bdl_train_arctic_a0019,bdl,0.6931471824645996
0.5006975531578064,-0.680898904800415,57,5.0,0.0,0.5618311166763306,0.0,1,2.0,,27,1,1.0986123085021973,ok,0.5367811918258667,ok,1.0986123085021973,3,3.5799999237060547,0.8603351712226868,slt_train_arctic_a0016,1,slt,1,0,0,1,,1,train,,slt_train_arctic_a0020,slt,3.0,1.0,0.07894736528396606,5.0,bdl_train_arctic_a0020,bdl,0.0
0.5258426070213318,-0.43355536460876465,57,5.0,0.0,0.5408926606178284,0.0,1,2.0,,28,1,1.0986123085021973,ok,0.5577196478843689,ok,1.0986123085021973,4,3.5799999237060547,0.8603351712226868,slt_train_arctic_a0016,1,slt,1,0,0,1,,1,train,,slt_train_arctic_a0022,slt,3.0,1.0,0.07894736528396606,5.0,bdl_train_arctic_a0022,bdl,0.0
